year,pair,original_text,translation,human_mqm_score,fluency2,gemba_mqm,disagreement,f2_overestimates,issue_type,severity,low_confidence,main_issue
wmt22,en-de,"Jerry: You can’t park that trailer there, then I can’t get to the dumpster!","Jerry: „Den Wohnwagen darfst du dort nicht parken, dann komme ich auch nicht zum Müllcontainer!“",-6.1,3.694007917774204,95.0,1.5028321442841506,True,discourse_marker,minor,False,"The particle 'auch' is slightly misplaced logically, and 'an den Müllcontainer' is more idiomatic for accessibility than 'zum'."
wmt22,en-ru,My apologies again for the inconvenience this has caused you.,Я еще раз приношу свои извинения за причиненные вам неудобства.,-0.0,6.713037567605106,95.0,1.5024210213864337,True,none,cosmetic,False,The translation is highly natural and uses standard formal Russian collocations and register.
wmt22,en-ru,Afaik it was just a change of wind that didn't suit everyone.,"Afaik это была просто смена ветра, которая не всем пришлась по вкусу.",-10.0,1.7546096418429586,90.0,1.4983321399050273,True,discourse_marker,major,False,"The acronym 'Afaik' is left untranslated, and the sentence structure mirrors the English cleft construction too closely."
wmt22,en-de,"Click ""Save”","Klicken Sie auf ""Speichern""",-0.1,6.648328699386317,95.0,1.4945492524419706,True,none,cosmetic,False,"The translation is standard and correct, though it uses English-style quotation marks instead of German ones."
wmt22,en-ru,Afaik it was just a change of wind that didn't suit everyone.,"Впрочем, это была просто смена ветра, которая не всем пришлась по вкусу.",-10.0,1.7469979214828555,90.0,1.4943911091852229,True,discourse_marker,major,False,"The translation uses 'Впрочем' (however) for 'Afaik' (as far as I know), and the metaphor 'change of wind' is translated too literally."
wmt22,zh-en,左右我觉得一般是指约束和自由，中国从历史文化的先天基因导致中国整体应该是偏左。,I think it generally refers to restraint and freedom. China should be leftist as a whole due to the innate genes of history and culture.,-10.0,1.7067912895377948,90.0,1.4735737953403927,True,calque,major,True,The translation uses a literal rendering of 'cultural genes' which sounds unnatural in English compared to 'cultural DNA' or 'inherent traits'.
wmt22,zh-en,亲爱的小主，首先非常感谢您的认可和评价，支雲会努力越做越好!,"Dear little master, first of all thank you very much for your recognition and evaluation, the sky will try to do the better!",-11.0,1.194244971455854,70.0,1.4645165197012788,True,calque,critical,False,"Literal translation of a culturally specific honorific and a brand name, resulting in nonsensical and ungrammatical English."
wmt22,en-ru,damn.,чертовски.,-0.0,1.0225262480135247,60.0,1.443887941755893,False,idiom_literal,critical,False,"The translation uses an adverb instead of a standalone interjection, making it grammatically and idiomatically incorrect."
wmt22,en-ru,damn.,чертовски.,-0.0,1.0225262480135247,60.0,1.443887941755893,False,idiom_literal,critical,False,"The translation uses an adverb instead of a standalone interjection, making it grammatically and idiomatically incorrect."
wmt22,en-ru,I am just wondering how is it for other countries?,"Мне просто интересно, как это будет для других стран?",-10.0,1.6130156462745249,95.0,1.4250206860055994,True,calque,minor,False,The translation uses an unnatural future tense and a literal prepositional construction instead of standard Russian phrasing for comparative inquiries.
wmt22,en-ru,Step 2: Call Store Manager if they aren't there.,"Шаг 2: Позвоните менеджеру магазина, если их нет.",-10.0,1.6014543670717782,90.0,1.4190347387633597,True,calque,major,False,"The translation uses the plural pronoun 'их' to mirror the English singular 'they', which is ungrammatical and unnatural in Russian when referring to a single manager."
wmt22,en-ru,"Please note that if you pay for expedited shipping, the handling time for the order is still 3 business days.","Обратите внимание, что при оплате ускоренной доставки время обработки заказа по-прежнему составляет 3 рабочих дня.",-0.0,6.545343766776856,95.0,1.4155961789961473,True,none,cosmetic,False,The translation is highly natural and uses appropriate business register and terminology.
wmt22,en-ru,damn.,черт.,-0.0,6.493830777070469,90.0,1.388924905578651,True,none,cosmetic,True,"The translation is a standard and natural equivalent, though the letter 'ё' is omitted which is common but less formal."
wmt22,en-ru,Step 2: Call Store Manager if they aren't there.,"Шаг 2: Позвоните менеджеру магазина, если их нет.",-10.0,1.5267194832024016,90.0,1.3803401389572478,True,calque,major,True,"The translation uses the plural pronoun 'их' to mirror the English singular 'they', which is ungrammatical and unnatural in Russian when referring to a single manager."
wmt22,en-ru,Step 2: Call Store Manager if they aren't there.,"Шаг 2: Позвоните менеджеру магазина, если их там нет.",-10.0,1.5214165052521573,90.0,1.377594478578301,True,calque,major,False,"Literal translation of the English singular 'they' into the Russian plural 'их', which is ungrammatical and unnatural when referring to a singular manager."
wmt22,zh-en,第二十五条 继续教育是注册消防工程师延续注册、重新注册和逾期初始注册的必备条件。,"Article 25 Continuing education is a registered fire engineer to continue registration, re-registration and late initial registration of the necessary conditions.",-0.0,1.1552185679755156,80.0,1.3751854034974818,False,calque,critical,False,"The translation uses a literal structural calque of the Chinese 'A是B的C' pattern, resulting in a grammatically broken English sentence."
wmt22,en-ru,"Shiba Inu is the latest meme-crypto to go viral and despite being down almost 60% from it's all-time high, the market cap still stands at an eye-watering $20 billion, making it the 12th biggest crypto in the world by valuation.","Шиба-ину — это последняя крипто-мема, которая стала вирусной, и, несмотря на снижение почти на 60% по сравнению с историческим максимумом, рыночная капитализация по-прежнему составляет впечатляющие 20 миллиардов долларов, что делает ее 12-й по величине криптовалютой в мире по оценке.",-10.0,1.5160008010007007,90.0,1.3747904532312538,True,calque,major,False,The translation uses an incorrect gender and non-existent word form 'крипто-мема' while strictly mirroring the English sentence structure.
wmt22,en-ru,My apologies again for the inconvenience this has caused you.,Я еще раз приношу свои извинения за причиненные вам неудобства.,-0.0,6.465656373940787,95.0,1.3743373770051859,True,none,cosmetic,False,The translation is highly natural and uses standard formal Russian collocations and register.
wmt22,en-de,To update your payment information please follow these steps:,"Um Ihre Zahlungsinformationen zu aktualisieren, gehen Sie bitte wie folgt vor:",-0.0,6.465656373940787,95.0,1.3743373770051859,True,none,cosmetic,False,The translation is highly idiomatic and correctly uses standard German business phrasing for instructions.
wmt22,en-ru,damn.,Черт возьми.,-1.0,5.969170126792575,100.0,1.37359533496869,True,none,cosmetic,False,"The translation is a standard, idiomatic equivalent, though it carries a slightly cinematic or literary tone compared to more modern casual speech."
