lp,dataset,doc_id,seg_id,system_id,comet
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_speech_#_vid_7Aw4Q46omiM_#_0,624,Claude Opus 4.5 (thinking),0.8541096448898315
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_social_#_114417630342798842_#_17,615,Claude Opus 4.5 (thinking),0.8768764734268188
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_literary_#_rink_rats_chapter2_#_15,670,Claude Opus 4.5 (thinking),0.6608512997627258
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_literary_#_rink_rats_chapter2_#_16,671,Claude Opus 4.5 (thinking),0.6826223134994507
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_literary_#_rink_rats_chapter2_#_30,685,Claude Opus 4.5 (thinking),0.7223091721534729
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_news_#_brisbanetimes.com.au.306576_#_2,700,Claude Opus 4.5 (thinking),0.6431660056114197
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_literary_#_rink_rats_chapter2_#_18,673,Claude Opus 4.5 (thinking),0.7066686749458313
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_literary_#_rink_rats_chapter2_#_42,697,Claude Opus 4.5 (thinking),0.7166996002197266
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_news_#_guardian.228996_#_6,710,Claude Opus 4.5 (thinking),0.7081172466278076
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_news_#_guardian.229703_#_2,715,Claude Opus 4.5 (thinking),0.6151293516159058
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_news_#_guardian.229703_#_8,721,Claude Opus 4.5 (thinking),0.6053029298782349
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_news_#_guardian.231311_#_0,731,Claude Opus 4.5 (thinking),0.6021448373794556
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_news_#_guardian.229703_#_9,722,Claude Opus 4.5 (thinking),0.6172007918357849
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_social_#_114157282362077575_#_0,763,Claude Opus 4.5 (thinking),0.5911876559257507
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_social_#_114174389242714730_#_2,770,Claude Opus 4.5 (thinking),0.6122405529022217
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_social_#_114174389242714730_#_6,774,Claude Opus 4.5 (thinking),0.666040301322937
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_social_#_114300646822630777_#_2,778,Claude Opus 4.5 (thinking),0.555984616279602
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_speech_#_vid_2qWfOH69wGU_#_0,811,Claude Opus 4.5 (thinking),0.7487214803695679
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_social_#_114417630342798842_#_14,802,Claude Opus 4.5 (thinking),0.7147395610809326
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_speech_#_vid_6dP6bHX73_k_#_0,814,Claude Opus 4.5 (thinking),0.62616366147995
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_speech_#_vid_qhwgP27R4xw_#_0,839,Claude Opus 4.5 (thinking),0.6899728775024414
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_literary_#_rink_rats_chapter2_#_15,859,Claude Opus 4.5 (thinking),0.8936362266540527
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_literary_#_rink_rats_chapter2_#_18,862,Claude Opus 4.5 (thinking),0.8434015512466431
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_news_#_en.ndtv.com.357237_#_2,889,Claude Opus 4.5 (thinking),0.7545537948608398
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_news_#_guardian.230737_#_1,919,Claude Opus 4.5 (thinking),0.864102840423584
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_literary_#_rink_rats_chapter2_#_30,874,Claude Opus 4.5 (thinking),0.8786637783050537
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_news_#_guardian.229338_#_5,904,Claude Opus 4.5 (thinking),0.8261942267417908
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_news_#_guardian.231311_#_0,926,Claude Opus 4.5 (thinking),0.8466305732727051
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_social_#_114417630342798842_#_4,982,Claude Opus 4.5 (thinking),0.8476652503013611
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_speech_#_vid_3vpEaAjDgtI_#_0,1001,Claude Opus 4.5 (thinking),0.7062563300132751
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_social_#_114417630342798842_#_7,985,Claude Opus 4.5 (thinking),0.8995218873023987
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_speech_#_vid_YTxmx8hyJtA_#_0,1018,Claude Opus 4.5 (thinking),0.8644202947616577
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_speech_#_vid_rU8nY03Lo5s_#_0,1028,Claude Opus 4.5 (thinking),0.7256526947021484
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_dialogue_#_MUL2305_#_1,1045,Claude Opus 4.5 (thinking),0.9345561861991882
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_dialogue_#_SNG0991_#_0,1054,Claude Opus 4.5 (thinking),0.9347909688949584
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_literary_#_rink_rats_chapter2_#_16,1072,Claude Opus 4.5 (thinking),0.8675134181976318
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_literary_#_rink_rats_chapter2_#_15,1071,Claude Opus 4.5 (thinking),0.8093417286872864
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_literary_#_rink_rats_chapter2_#_30,1086,Claude Opus 4.5 (thinking),0.8873883485794067
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_literary_#_rink_rats_chapter2_#_42,1098,Claude Opus 4.5 (thinking),0.8943020105361938
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_news_#_guardian.228996_#_3,1111,Claude Opus 4.5 (thinking),0.8936123251914978
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_news_#_guardian.228996_#_8,1116,Claude Opus 4.5 (thinking),0.8329727649688721
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_social_#_114174389242714730_#_2,1171,Claude Opus 4.5 (thinking),0.8461567163467407
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_social_#_114157282362077575_#_0,1164,Claude Opus 4.5 (thinking),0.8966681957244873
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_news_#_guardian.231311_#_0,1132,Claude Opus 4.5 (thinking),0.8282358050346375
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_social_#_114174389242714730_#_6,1175,Claude Opus 4.5 (thinking),0.8087884187698364
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_speech_#_vid_6dP6bHX73_k_#_0,1213,Claude Opus 4.5 (thinking),0.7404367327690125
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_speech_#_vid_Ft41IG2BAG8_#_0,1216,Claude Opus 4.5 (thinking),0.7689213156700134
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_social_#_114417630342798842_#_0,1189,Claude Opus 4.5 (thinking),0.8793947696685791
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_social_#_114300646822630777_#_2,1179,Claude Opus 4.5 (thinking),0.7612982392311096
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_speech_#_vid_rU8nY03Lo5s_#_0,1241,Claude Opus 4.5 (thinking),0.7274990677833557
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_speech_#_vid_JoTLTGv8kqA_#_0,1220,Claude Opus 4.5 (thinking),0.7262697219848633
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_news_#_en.ndtv.com.357237_#_2,1291,Claude Opus 4.5 (thinking),0.7689422965049744
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_literary_#_rink_rats_chapter2_#_15,1261,Claude Opus 4.5 (thinking),0.8081923723220825
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_news_#_guardian.231311_#_5,1314,Claude Opus 4.5 (thinking),0.5315381288528442
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_news_#_newrepublic.com.12619_#_0,1328,Claude Opus 4.5 (thinking),0.6860114932060242
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_news_#_guardian.231311_#_6,1315,Claude Opus 4.5 (thinking),0.7547429203987122
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_news_#_nytimes.154208_#_2,1341,Claude Opus 4.5 (thinking),0.826483428478241
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_social_#_114294867111841563_#_5,1374,Claude Opus 4.5 (thinking),0.8571727871894836
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_social_#_114417630342798842_#_8,1399,Claude Opus 4.5 (thinking),0.8466826677322388
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_speech_#_vid_27keISTaqYw_#_0,1412,Claude Opus 4.5 (thinking),0.7599565982818604
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_social_#_114417630342798842_#_14,1405,Claude Opus 4.5 (thinking),0.8035962581634521
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_speech_#_vid_JoTLTGv8kqA_#_0,1422,Claude Opus 4.5 (thinking),0.8009846210479736
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_speech_#_vid_M7v3ZfP4fm0_#_0,1425,Claude Opus 4.5 (thinking),0.8358567357063293
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_speech_#_vid_QgTkUWYd82M_#_0,1430,Claude Opus 4.5 (thinking),0.6902532577514648
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_literary_#_rink_rats_chapter2_#_15,1463,Claude Opus 4.5 (thinking),0.559676468372345
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_speech_#_vid_YTxmx8hyJtA_#_0,1434,Claude Opus 4.5 (thinking),0.7998971343040466
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_literary_#_rink_rats_chapter2_#_18,1466,Claude Opus 4.5 (thinking),0.5451716184616089
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_news_#_brisbanetimes.com.au.306576_#_2,1493,Claude Opus 4.5 (thinking),0.4319924116134643
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_news_#_guardian.229703_#_5,1514,Claude Opus 4.5 (thinking),0.5179619789123535
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_news_#_guardian.230737_#_2,1521,Claude Opus 4.5 (thinking),0.5608128309249878
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_news_#_guardian.230737_#_4,1523,Claude Opus 4.5 (thinking),0.5208700895309448
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_news_#_guardian.231311_#_7,1534,Claude Opus 4.5 (thinking),0.4748150110244751
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_social_#_114151944720213193_#_2,1559,Claude Opus 4.5 (thinking),0.4448134899139404
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_social_#_114157282362077575_#_1,1565,Claude Opus 4.5 (thinking),0.5080358386039734
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_social_#_114417630342798842_#_11,1616,Claude Opus 4.5 (thinking),0.5148177146911621
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_social_#_114220065940975488_#_15,1592,Claude Opus 4.5 (thinking),0.4874829649925232
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_social_#_114220065940975488_#_12,1589,Claude Opus 4.5 (thinking),0.4354959428310394
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_speech_#_vid_2cLeDVfEqG4_#_0,1627,Claude Opus 4.5 (thinking),0.3847118318080902
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_speech_#_vid_Lb7Dhf7oo4Y_#_0,1639,Claude Opus 4.5 (thinking),0.3850924372673034
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_speech_#_vid_M7v3ZfP4fm0_#_0,1640,Claude Opus 4.5 (thinking),0.5221613645553589
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_literary_#_rink_rats_chapter1_#_15,1678,Claude Opus 4.5 (thinking),0.8973132371902466
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_literary_#_rink_rats_chapter1_#_16,1679,Claude Opus 4.5 (thinking),0.9016213417053224
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_literary_#_rink_rats_chapter1_#_18,1681,Claude Opus 4.5 (thinking),0.9205162525177002
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_literary_#_rink_rats_chapter1_#_30,1693,Claude Opus 4.5 (thinking),0.9223660230636596
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_news_#_brisbanetimes.com.au.306576_#_0,1705,Claude Opus 4.5 (thinking),0.919452428817749
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_news_#_guardian.231311_#_1,1729,Claude Opus 4.5 (thinking),0.8991904258728027
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_news_#_guardian.228996_#_7,1718,Claude Opus 4.5 (thinking),0.8956772685050964
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_social_#_114174389242714730_#_3,1778,Claude Opus 4.5 (thinking),0.8908452987670898
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_news_#_guardian.231314_#_2,1739,Claude Opus 4.5 (thinking),0.8788725137710571
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_social_#_114157282362077575_#_1,1771,Claude Opus 4.5 (thinking),0.9143574237823486
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_social_#_114174389242714730_#_7,1782,Claude Opus 4.5 (thinking),0.8334424495697021
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_social_#_114300646822630777_#_3,1786,Claude Opus 4.5 (thinking),0.8207035064697266
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_social_#_114417630342798842_#_15,1810,Claude Opus 4.5 (thinking),0.8816541433334351
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_speech_#_vid_6dP6bHX73_k_#_0,1819,Claude Opus 4.5 (thinking),0.8517928719520569
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_speech_#_vid_8qZFupajBuo_#_0,1822,Claude Opus 4.5 (thinking),0.8851556777954102
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_speech_#_vid_r-aI0JD0bCE_#_0,1847,Claude Opus 4.5 (thinking),0.889528751373291
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_speech_#_vid_HjRhgaz1xTI_#_0,1826,Claude Opus 4.5 (thinking),0.8950021266937256
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_literary_#_rink_rats_chapter2_#_15,1867,Claude Opus 4.5 (thinking),0.453100711107254
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_literary_#_rink_rats_chapter2_#_16,1868,Claude Opus 4.5 (thinking),0.4658949375152588
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_literary_#_rink_rats_chapter2_#_24,1876,Claude Opus 4.5 (thinking),0.4230841398239136
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_literary_#_rink_rats_chapter2_#_42,1894,Claude Opus 4.5 (thinking),0.435851901769638
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_news_#_guardian.228996_#_2,1897,Claude Opus 4.5 (thinking),0.3920285105705261
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_news_#_guardian.230737_#_4,1920,Claude Opus 4.5 (thinking),0.4848573803901672
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_social_#_114174389242714730_#_3,1969,Claude Opus 4.5 (thinking),0.4812139868736267
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_news_#_nytimes.153341_#_1,1950,Claude Opus 4.5 (thinking),0.5287855267524719
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_social_#_114300646822630777_#_10,2001,Claude Opus 4.5 (thinking),0.274970531463623
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_speech_#_vid_8qZFupajBuo_#_0,2009,Claude Opus 4.5 (thinking),0.3208587765693664
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_news_#_guardian.229338_#_0,2092,Claude Opus 4.5 (thinking),0.8856990337371826
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_news_#_guardian.229338_#_5,2097,Claude Opus 4.5 (thinking),0.8691703677177429
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_literary_#_rink_rats_chapter2_#_30,2067,Claude Opus 4.5 (thinking),0.8536574840545654
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_news_#_guardian.230737_#_5,2104,Claude Opus 4.5 (thinking),0.8352022171020508
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_news_#_guardian.230737_#_6,2105,Claude Opus 4.5 (thinking),0.8237687945365906
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_news_#_nytimes.153341_#_0,2122,Claude Opus 4.5 (thinking),0.8053375482559204
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_news_#_newrepublic.com.12619_#_3,2119,Claude Opus 4.5 (thinking),0.8423337936401367
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_social_#_114174389242714730_#_4,2148,Claude Opus 4.5 (thinking),0.7469794154167175
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_social_#_114417630342798842_#_6,2186,Claude Opus 4.5 (thinking),0.8326624035835266
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_news_#_nytimes.153341_#_1,2123,Claude Opus 4.5 (thinking),0.8517457842826843
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_social_#_114220065940975488_#_5,2157,Claude Opus 4.5 (thinking),0.713029146194458
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_social_#_114417630342798842_#_17,2197,Claude Opus 4.5 (thinking),0.8170539736747742
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_speech_#_vid_27keISTaqYw_#_0,2201,Claude Opus 4.5 (thinking),0.7863826751708984
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_speech_#_vid_Lb7Dhf7oo4Y_#_0,2211,Claude Opus 4.5 (thinking),0.7055366039276123
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_speech_#_vid_P2a0lVGYDNo_#_0,2214,Claude Opus 4.5 (thinking),0.8512399792671204
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_speech_#_vid_PJLN1kAzbyw_#_0,2215,Claude Opus 4.5 (thinking),0.7450988292694092
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_literary_#_rink_rats_chapter2_#_9,2246,Claude Opus 4.5 (thinking),0.8132802844047546
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_literary_#_rink_rats_chapter2_#_15,2252,Claude Opus 4.5 (thinking),0.8805691599845886
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_news_#_guardian.230737_#_0,2302,Claude Opus 4.5 (thinking),0.8436774611473083
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_news_#_guardian.231314_#_0,2319,Claude Opus 4.5 (thinking),0.8587914705276489
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_news_#_guardian.231311_#_0,2310,Claude Opus 4.5 (thinking),0.8371589183807373
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_news_#_guardian.230737_#_3,2305,Claude Opus 4.5 (thinking),0.8248019814491272
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_news_#_newrepublic.com.12619_#_3,2332,Claude Opus 4.5 (thinking),0.8326883316040039
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_social_#_114300646822630777_#_9,2385,Claude Opus 4.5 (thinking),0.7114148139953613
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_news_#_nytimes.153341_#_2,2337,Claude Opus 4.5 (thinking),0.8516596555709839
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_social_#_114417630342798842_#_2,2390,Claude Opus 4.5 (thinking),0.7539215087890625
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_social_#_114417630342798842_#_9,2397,Claude Opus 4.5 (thinking),0.7785561084747314
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_social_#_114417630342798842_#_12,2400,Claude Opus 4.5 (thinking),0.7769570350646973
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_social_#_114417630342798842_#_14,2402,Claude Opus 4.5 (thinking),0.8028711080551147
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_speech_#_vid_8qZFupajBuo_#_0,2413,Claude Opus 4.5 (thinking),0.7922670841217041
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_speech_#_vid__S0GOwEJXUA_#_0,2429,Claude Opus 4.5 (thinking),0.6671715974807739
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_literary_#_rink_rats_chapter1_#_15,2458,Claude Opus 4.5 (thinking),0.8443182706832886
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_literary_#_rink_rats_chapter1_#_18,2461,Claude Opus 4.5 (thinking),0.9085301756858826
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_literary_#_rink_rats_chapter1_#_16,2459,Claude Opus 4.5 (thinking),0.8781607747077942
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_news_#_guardian.228996_#_0,2488,Claude Opus 4.5 (thinking),0.7645372152328491
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_news_#_guardian.229338_#_1,2498,Claude Opus 4.5 (thinking),0.8478467464447021
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_news_#_guardian.230737_#_4,2508,Claude Opus 4.5 (thinking),0.8786964416503906
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_social_#_114220065940975488_#_0,2557,Claude Opus 4.5 (thinking),0.8428317308425903
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_social_#_114220065940975488_#_1,2558,Claude Opus 4.5 (thinking),0.789806604385376
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_social_#_114220065940975488_#_10,2567,Claude Opus 4.5 (thinking),0.7389950752258301
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_social_#_114220065940975488_#_12,2569,Claude Opus 4.5 (thinking),0.7847344875335693
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_social_#_114417630342798842_#_15,2600,Claude Opus 4.5 (thinking),0.8680663108825684
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_social_#_114417630342798842_#_6,2591,Claude Opus 4.5 (thinking),0.8112589120864868
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_social_#_114417630342798842_#_17,2602,Claude Opus 4.5 (thinking),0.8772978782653809
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_literary_#_rink_rats_chapter1_#_9,2651,Claude Opus 4.5 (thinking),0.852703332901001
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_literary_#_rink_rats_chapter1_#_16,2658,Claude Opus 4.5 (thinking),0.8542343974113464
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_literary_#_rink_rats_chapter1_#_15,2657,Claude Opus 4.5 (thinking),0.8328040242195129
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_speech_#_vid_8qZFupajBuo_#_0,2611,Claude Opus 4.5 (thinking),0.8335773944854736
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_news_#_guardian.228996_#_7,2697,Claude Opus 4.5 (thinking),0.7866344451904297
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_news_#_guardian.230737_#_3,2702,Claude Opus 4.5 (thinking),0.8514087200164795
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_social_#_114220065940975488_#_0,2755,Claude Opus 4.5 (thinking),0.8531836867332458
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_news_#_guardian.231314_#_1,2717,Claude Opus 4.5 (thinking),0.8178271055221558
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_news_#_guardian.231311_#_8,2715,Claude Opus 4.5 (thinking),0.8476217985153198
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_social_#_114220065940975488_#_1,2756,Claude Opus 4.5 (thinking),0.8187215328216553
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_social_#_114220065940975488_#_2,2757,Claude Opus 4.5 (thinking),0.840322732925415
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_social_#_114417630342798842_#_6,2789,Claude Opus 4.5 (thinking),0.70670086145401
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_speech_#_vid_HjRhgaz1xTI_#_0,2813,Claude Opus 4.5,0.8214402198791504
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_social_#_114417630342798842_#_15,2798,Claude Opus 4.5 (thinking),0.7915226221084595
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_speech_#_vid_3DI4-E5Imow_#_0,2805,Claude Opus 4.5 (thinking),0.7843208312988281
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_speech_#_vid_HjRhgaz1xTI_#_0,2813,Claude Opus 4.5 (thinking),0.8214402198791504
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_speech_#_vid_fWRlPSl5itQ_#_0,2829,Claude Opus 4.5,0.8460469245910645
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_speech_#_vid_fWRlPSl5itQ_#_0,2829,Claude Opus 4.5 (thinking),0.8460469245910645
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_social_#_114417630342798842_#_0,2783,Claude Opus 4.5,0.8485932350158691
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_speech_#_vid_M7v3ZfP4fm0_#_0,2818,Claude Opus 4.5,0.843929648399353
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_speech_#_vid_nU09s4CuaRg_#_0,2833,Claude Opus 4.5,0.7548566460609436
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_literary_#_rink_rats_chapter2_#_18,474,Claude Opus 4.6,0.8386987447738647
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_speech_#_vid_nU09s4CuaRg_#_0,2833,Claude Opus 4.5 (thinking),0.7548567056655884
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_news_#_brisbanetimes.com.au.306576_#_2,501,Claude Opus 4.6,0.7055478096008301
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_literary_#_rink_rats_chapter2_#_16,472,Claude Opus 4.6,0.7603117227554321
