lp,dataset,doc_id,seg_id,system_id,idiomatic,collocational,discourse,pragmatic,calque,fluency2,fluency3_,confidence,fluency2_raw,fluency2_recalc_g6.25
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_news_#_nytimes.153341_#_0,2122,Claude Opus 4.5,60.0,60.0,70.0,70.0,50.0,18.64,58.0,0.8,59.800000000000004,1.864127158213356
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_news_#_guardian.230737_#_5,2104,Claude Opus 4.5,60.0,60.0,70.0,50.0,60.0,18.63,60.0,0.8,60.3,1.8630702456438646
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_news_#_newrepublic.com.12619_#_3,2119,Claude Opus 4.5,70.0,80.0,80.0,80.0,70.0,27.62,73.28999999999999,0.8,74.30000000000001,2.7616207083377895
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_news_#_guardian.230737_#_3,2102,Claude Opus 4.5,60.0,70.0,80.0,60.0,60.0,21.080000000000002,63.29,0.8,64.60000000000001,2.1080471213677012
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_news_#_guardian.230737_#_6,2105,Claude Opus 4.5,70.0,70.0,80.0,80.0,80.0,26.509999999999998,72.0,0.8,73.20000000000002,2.651477992274763
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_social_#_114417630342798842_#_6,2186,Claude Opus 4.5,70.0,80.0,80.0,80.0,70.0,27.62,73.28999999999999,0.8,74.30000000000001,2.7616207083377895
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_social_#_114220065940975488_#_5,2157,Claude Opus 4.5,60.0,60.0,70.0,60.0,60.0,18.79,60.0,0.8,60.9,1.8787603694160102
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_news_#_nytimes.153341_#_1,2123,Claude Opus 4.5,60.0,60.0,70.0,60.0,60.0,18.79,60.0,0.8,60.9,1.8787603694160102
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_social_#_114174389242714730_#_4,2148,Claude Opus 4.5,60.0,70.0,70.0,60.0,60.0,20.18,63.29,0.8,63.70000000000001,2.0179303536797706
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_speech_#_vid_Lb7Dhf7oo4Y_#_0,2211,Claude Opus 4.5,30.0,40.0,30.0,30.0,20.0,12.82,31.29,0.8,31.1,1.281855686852088
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_social_#_114174389242714730_#_3,1969,Claude Opus 4.5,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.8,10.0,1.0
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_speech_#_vid_P2a0lVGYDNo_#_0,2214,Claude Opus 4.5,60.0,60.0,70.0,70.0,60.0,19.09,60.0,0.8,61.5,1.9085825089011017
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_speech_#_vid_27keISTaqYw_#_0,2201,Claude Opus 4.5,30.0,40.0,40.0,30.0,20.0,12.940000000000001,31.29,0.8,32.0,1.2943643004306948
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_news_#_guardian.230737_#_0,2302,Claude Opus 4.5,60.0,70.0,70.0,50.0,60.0,20.019999999999996,63.29,0.8,63.10000000000001,2.002240229907625
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_speech_#_vid_PJLN1kAzbyw_#_0,2215,Claude Opus 4.5,60.0,70.0,70.0,70.0,60.0,20.48,63.29,0.8,64.3,2.0477524931648623
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_news_#_guardian.231314_#_0,2319,Claude Opus 4.5,60.0,50.0,70.0,40.0,60.0,17.8,56.71,0.8,56.90000000000001,1.779770762172209
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_news_#_guardian.231311_#_0,2310,Claude Opus 4.5,50.0,60.0,70.0,50.0,60.0,17.58,55.29,0.8,56.30000000000001,1.758469420496228
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_literary_#_rink_rats_chapter2_#_15,2252,Claude Opus 4.5,50.0,60.0,60.0,50.0,50.0,16.69,53.29,0.8,53.70000000000001,1.669280860580845
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_literary_#_rink_rats_chapter2_#_9,2246,Claude Opus 4.5,40.0,50.0,60.0,50.0,40.0,15.0,43.29,0.8,45.199999999999996,1.5003106772285553
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_social_#_114220065940975488_#_9,2369,Claude Opus 4.5,60.0,60.0,70.0,70.0,60.0,19.09,60.0,0.8,61.5,1.9085825089011017
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_news_#_newrepublic.com.12619_#_3,2332,Claude Opus 4.5,40.0,40.0,60.0,50.0,40.0,14.530000000000001,40.0,0.8,42.400000000000006,1.4532757831764425
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_news_#_guardian.230737_#_3,2305,Claude Opus 4.5,40.0,50.0,60.0,40.0,40.0,14.9,43.29,0.8,44.6,1.4902317713602453
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_social_#_114417630342798842_#_2,2390,Claude Opus 4.5,50.0,60.0,70.0,60.0,50.0,17.3,53.29,0.8,55.20000000000002,1.7297041935806277
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_social_#_114300646822630777_#_9,2385,Claude Opus 4.5,30.0,40.0,50.0,30.0,40.0,13.56,35.29,0.8,36.30000000000001,1.3557287778037015
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_news_#_nytimes.153341_#_2,2337,Claude Opus 4.5,60.0,60.0,70.0,80.0,50.0,19.24,58.0,0.8,60.39999999999999,1.924205003338643
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_social_#_114417630342798842_#_9,2397,Claude Opus 4.5,50.0,50.0,50.0,40.0,50.0,15.620000000000001,50.0,0.8,49.40000000000001,1.5624461914509709
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_speech_#_vid_8qZFupajBuo_#_0,2413,Claude Opus 4.5,50.0,60.0,60.0,50.0,50.0,16.69,53.29,0.8,53.70000000000001,1.669280860580845
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_social_#_114417630342798842_#_14,2402,Claude Opus 4.5,50.0,60.0,60.0,70.0,50.0,17.150000000000002,53.29,0.8,54.900000000000006,1.714793123838082
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_literary_#_rink_rats_chapter1_#_15,2458,Claude Opus 4.5,60.0,60.0,70.0,80.0,50.0,19.24,58.0,0.8,60.39999999999999,1.924205003338643
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_news_#_guardian.228996_#_0,2488,Claude Opus 4.5,50.0,50.0,70.0,50.0,40.0,16.12,48.0,0.8,50.099999999999994,1.612236592244925
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_literary_#_rink_rats_chapter1_#_18,2461,Claude Opus 4.5,60.0,60.0,70.0,50.0,60.0,18.63,60.0,0.8,60.3,1.8630702456438646
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_literary_#_rink_rats_chapter1_#_16,2459,Claude Opus 4.5,50.0,50.0,60.0,60.0,50.0,16.12,50.0,0.8,51.5,1.6117504067496446
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_social_#_114220065940975488_#_0,2557,Claude Opus 4.5,50.0,60.0,70.0,60.0,50.0,17.3,53.29,0.8,55.20000000000002,1.7297041935806277
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_speech_#_vid__S0GOwEJXUA_#_0,2429,Claude Opus 4.5,30.0,30.0,40.0,40.0,20.0,12.64,28.0,0.8,29.799999999999997,1.263787689460767
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_news_#_guardian.230737_#_4,2508,Claude Opus 4.5,50.0,60.0,60.0,60.0,50.0,16.85,53.29,0.8,54.30000000000001,1.6849709843529903
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_news_#_guardian.229338_#_1,2498,Claude Opus 4.5,60.0,60.0,80.0,70.0,70.0,20.830000000000002,62.0,0.8,64.1,2.0831953384634585
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_social_#_114220065940975488_#_1,2558,Claude Opus 4.5,50.0,60.0,60.0,50.0,50.0,16.69,53.29,0.8,53.70000000000001,1.669280860580845
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_social_#_114220065940975488_#_12,2569,Claude Opus 4.5,50.0,60.0,60.0,70.0,50.0,17.150000000000002,53.29,0.8,54.900000000000006,1.714793123838082
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_social_#_114417630342798842_#_6,2591,Claude Opus 4.5,60.0,70.0,70.0,70.0,60.0,20.48,63.29,0.8,64.3,2.0477524931648623
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_social_#_114417630342798842_#_15,2600,Claude Opus 4.5,60.0,70.0,80.0,70.0,60.0,21.38,63.29,0.8,65.19999999999999,2.137869260852793
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_social_#_114417630342798842_#_17,2602,Claude Opus 4.5,50.0,60.0,60.0,50.0,50.0,16.69,53.29,0.8,53.70000000000001,1.669280860580845
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_speech_#_vid_8qZFupajBuo_#_0,2611,Claude Opus 4.5,50.0,50.0,70.0,60.0,50.0,16.56,50.0,0.8,52.400000000000006,1.656483615977282
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_literary_#_rink_rats_chapter1_#_16,2658,Claude Opus 4.5,60.0,60.0,70.0,60.0,60.0,18.79,60.0,0.8,60.9,1.8787603694160102
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_literary_#_rink_rats_chapter1_#_15,2657,Claude Opus 4.5,70.0,70.0,80.0,80.0,70.0,24.81,70.0,0.8,71.50000000000001,2.4812574310864495
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_news_#_guardian.228996_#_7,2697,Claude Opus 4.5,60.0,60.0,70.0,60.0,50.0,18.34,58.0,0.8,59.2,1.8343050187282646
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_literary_#_rink_rats_chapter1_#_18,2660,Claude Opus 4.5,60.0,70.0,70.0,70.0,60.0,20.48,63.29,0.8,64.3,2.0477524931648623
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_news_#_guardian.231314_#_1,2717,Claude Opus 4.5,50.0,40.0,70.0,40.0,40.0,15.549999999999999,44.71,0.8,46.7,1.5551227923245023
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_news_#_guardian.230737_#_3,2702,Claude Opus 4.5,60.0,70.0,80.0,60.0,70.0,21.93,65.28999999999999,0.8,66.30000000000001,2.192543183242127
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_news_#_guardian.231311_#_8,2715,Claude Opus 4.5,60.0,70.0,80.0,60.0,70.0,21.93,65.28999999999999,0.8,66.30000000000001,2.192543183242127
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_social_#_114220065940975488_#_0,2755,Claude Opus 4.5,70.0,80.0,80.0,70.0,80.0,28.72,75.28999999999999,0.8,75.4,2.871763424400816
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_social_#_114220065940975488_#_1,2756,Claude Opus 4.5,60.0,60.0,70.0,60.0,60.0,18.79,60.0,0.8,60.9,1.8787603694160102
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_social_#_114417630342798842_#_6,2789,Claude Opus 4.5,60.0,70.0,50.0,60.0,60.0,19.5,63.29,0.8,61.90000000000001,1.949661958793915
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_social_#_114417630342798842_#_15,2798,Claude Opus 4.5,80.0,70.0,80.0,90.0,80.0,31.7,76.71000000000001,0.8,77.8,3.1698485550203603
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_speech_#_vid_3DI4-E5Imow_#_0,2805,Claude Opus 4.5,50.0,40.0,50.0,60.0,50.0,15.41,46.71,0.8,47.800000000000004,1.5411803270393134
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_literary_#_rink_rats_chapter2_#_15,471,Claude Opus 4.5 (thinking),70.0,60.0,70.0,70.0,60.0,21.07,64.71000000000001,0.8,65.5,2.1073967721350453
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_literary_#_rink_rats_chapter2_#_18,474,Claude Opus 4.5 (thinking),50.0,50.0,60.0,50.0,40.0,15.68,48.0,0.8,49.2,1.5675033830172878
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_news_#_brisbanetimes.com.au.306576_#_2,501,Claude Opus 4.5 (thinking),50.0,50.0,70.0,60.0,50.0,16.56,50.0,0.8,52.400000000000006,1.656483615977282
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_news_#_guardian.228996_#_7,512,Claude Opus 4.5 (thinking),50.0,60.0,70.0,50.0,50.0,17.14,53.29,0.8,54.60000000000001,1.7140140698084823
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_news_#_guardian.229703_#_7,521,Claude Opus 4.5 (thinking),50.0,50.0,70.0,50.0,50.0,16.41,50.0,0.8,51.8,1.6407934922051364
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_social_#_114174389242714730_#_2,570,Claude Opus 4.5 (thinking),60.0,60.0,70.0,60.0,50.0,18.34,58.0,0.8,59.2,1.8343050187282646
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_social_#_114174389242714730_#_3,571,Claude Opus 4.5 (thinking),50.0,60.0,70.0,50.0,60.0,17.58,55.29,0.8,56.30000000000001,1.758469420496228
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_social_#_114294867111841563_#_6,582,Claude Opus 4.5 (thinking),60.0,50.0,70.0,60.0,50.0,17.61,54.71,0.8,56.400000000000006,1.761084441124919
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_social_#_114300646822630777_#_11,597,Claude Opus 4.5 (thinking),40.0,50.0,60.0,50.0,40.0,15.0,43.29,0.8,45.199999999999996,1.5003106772285553
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_social_#_114417630342798842_#_6,604,Claude Opus 4.5 (thinking),60.0,70.0,70.0,60.0,70.0,21.02,65.28999999999999,0.8,65.4,2.1024264155541963
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_speech_#_vid_7Aw4Q46omiM_#_0,624,Claude Opus 4.5 (thinking),50.0,60.0,50.0,50.0,50.0,16.46,53.29,0.8,52.8,1.6457456749226267
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_social_#_114417630342798842_#_17,615,Claude Opus 4.5 (thinking),60.0,60.0,70.0,50.0,60.0,18.63,60.0,0.8,60.3,1.8630702456438646
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_literary_#_rink_rats_chapter2_#_15,670,Claude Opus 4.5 (thinking),50.0,50.0,60.0,50.0,40.0,15.68,48.0,0.8,49.2,1.5675033830172878
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_literary_#_rink_rats_chapter2_#_16,671,Claude Opus 4.5 (thinking),60.0,60.0,70.0,60.0,50.0,18.34,58.0,0.8,59.2,1.8343050187282646
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_literary_#_rink_rats_chapter2_#_30,685,Claude Opus 4.5 (thinking),50.0,50.0,60.0,40.0,40.0,15.57,48.0,0.8,48.6,1.5574244771489778
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_news_#_brisbanetimes.com.au.306576_#_2,700,Claude Opus 4.5 (thinking),40.0,50.0,60.0,30.0,40.0,14.82,43.29,0.8,44.0,1.4818926956411742
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_literary_#_rink_rats_chapter2_#_18,673,Claude Opus 4.5 (thinking),50.0,40.0,40.0,50.0,50.0,15.1,46.71,0.8,46.3,1.5103718444647032
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_literary_#_rink_rats_chapter2_#_42,697,Claude Opus 4.5 (thinking),50.0,50.0,60.0,50.0,50.0,15.96,50.0,0.8,50.9,1.596060282977499
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_news_#_guardian.228996_#_6,710,Claude Opus 4.5 (thinking),50.0,60.0,50.0,60.0,50.0,16.61,53.29,0.8,53.4,1.6614357986947723
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_news_#_guardian.229703_#_2,715,Claude Opus 4.5 (thinking),50.0,50.0,50.0,60.0,40.0,15.600000000000001,48.0,0.8,48.900000000000006,1.559658321131215
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_news_#_guardian.229703_#_8,721,Claude Opus 4.5 (thinking),50.0,50.0,60.0,50.0,40.0,15.68,48.0,0.8,49.2,1.5675033830172878
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_news_#_guardian.231311_#_0,731,Claude Opus 4.5 (thinking),40.0,50.0,60.0,40.0,40.0,14.9,43.29,0.8,44.6,1.4902317713602453
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_news_#_guardian.229703_#_9,722,Claude Opus 4.5 (thinking),40.0,50.0,60.0,40.0,40.0,14.9,43.29,0.8,44.6,1.4902317713602453
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_social_#_114157282362077575_#_0,763,Claude Opus 4.5 (thinking),40.0,50.0,50.0,60.0,40.0,14.92,43.29,0.8,44.900000000000006,1.4924656153424827
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_social_#_114174389242714730_#_2,770,Claude Opus 4.5 (thinking),40.0,50.0,50.0,40.0,40.0,14.670000000000002,43.29,0.8,43.7,1.466696585702027
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_social_#_114174389242714730_#_6,774,Claude Opus 4.5 (thinking),60.0,60.0,50.0,70.0,50.0,17.96,58.0,0.8,58.00000000000001,1.7958587633275005
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_social_#_114300646822630777_#_2,778,Claude Opus 4.5 (thinking),40.0,40.0,50.0,40.0,30.0,13.959999999999999,38.0,0.8,39.2,1.396034310445879
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_speech_#_vid_2qWfOH69wGU_#_0,811,Claude Opus 4.5 (thinking),60.0,70.0,60.0,60.0,50.0,19.29,61.28999999999999,0.8,61.10000000000001,1.9287417937643874
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_social_#_114417630342798842_#_14,802,Claude Opus 4.5 (thinking),50.0,50.0,60.0,60.0,50.0,16.12,50.0,0.8,51.5,1.6117504067496446
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_speech_#_vid_6dP6bHX73_k_#_0,814,Claude Opus 4.5 (thinking),50.0,60.0,70.0,60.0,50.0,17.3,53.29,0.8,55.20000000000002,1.7297041935806277
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_speech_#_vid_qhwgP27R4xw_#_0,839,Claude Opus 4.5 (thinking),50.0,50.0,40.0,50.0,40.0,15.29,48.0,0.8,47.400000000000006,1.5288498385566047
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_literary_#_rink_rats_chapter2_#_15,859,Claude Opus 4.5 (thinking),60.0,70.0,60.0,70.0,60.0,20.03,63.29,0.8,63.4,2.003019283937225
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_literary_#_rink_rats_chapter2_#_18,862,Claude Opus 4.5 (thinking),60.0,60.0,70.0,60.0,50.0,18.34,58.0,0.8,59.2,1.8343050187282646
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_news_#_en.ndtv.com.357237_#_2,889,Claude Opus 4.5 (thinking),40.0,40.0,60.0,50.0,40.0,14.530000000000001,40.0,0.8,42.400000000000006,1.4532757831764425
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_news_#_guardian.230737_#_1,919,Claude Opus 4.5 (thinking),70.0,70.0,80.0,70.0,70.0,24.209999999999997,70.0,0.8,70.9,2.4211795859611622
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_literary_#_rink_rats_chapter2_#_30,874,Claude Opus 4.5 (thinking),40.0,40.0,60.0,60.0,40.0,14.690000000000001,40.0,0.8,43.0,1.4689659069485879
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_news_#_guardian.229338_#_5,904,Claude Opus 4.5 (thinking),60.0,60.0,70.0,80.0,60.0,19.69,60.0,0.8,62.099999999999994,1.9686603540263887
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_news_#_guardian.231311_#_0,926,Claude Opus 4.5 (thinking),60.0,50.0,80.0,60.0,70.0,19.8,58.71000000000001,0.8,60.70000000000001,1.9801526213750211
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_social_#_114417630342798842_#_4,982,Claude Opus 4.5 (thinking),60.0,70.0,70.0,60.0,60.0,20.18,63.29,0.8,63.70000000000001,2.0179303536797706
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_speech_#_vid_3vpEaAjDgtI_#_0,1001,Claude Opus 4.5 (thinking),40.0,50.0,40.0,30.0,30.0,14.2,41.28999999999999,0.8,40.5,1.419611769976456
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_social_#_114417630342798842_#_7,985,Claude Opus 4.5 (thinking),60.0,60.0,70.0,60.0,50.0,18.34,58.0,0.8,59.2,1.8343050187282646
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_speech_#_vid_YTxmx8hyJtA_#_0,1018,Claude Opus 4.5 (thinking),40.0,50.0,40.0,50.0,40.0,14.62,43.29,0.8,43.4,1.4616571327678722
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_speech_#_vid_rU8nY03Lo5s_#_0,1028,Claude Opus 4.5 (thinking),30.0,30.0,30.0,20.0,20.0,12.350000000000001,28.0,0.8,27.7,1.2349569163866747
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_dialogue_#_MUL2305_#_1,1045,Claude Opus 4.5 (thinking),50.0,60.0,70.0,50.0,50.0,17.14,53.29,0.8,54.60000000000001,1.7140140698084823
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_dialogue_#_SNG0991_#_0,1054,Claude Opus 4.5 (thinking),50.0,40.0,60.0,50.0,40.0,15.2,44.71,0.8,46.4,1.520468488965175
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_literary_#_rink_rats_chapter2_#_16,1072,Claude Opus 4.5 (thinking),50.0,40.0,60.0,60.0,40.0,15.36,44.71,0.8,47.0,1.5361586127373206
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_literary_#_rink_rats_chapter2_#_15,1071,Claude Opus 4.5 (thinking),50.0,50.0,60.0,60.0,40.0,15.83,48.0,0.8,49.800000000000004,1.5831935067894334
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_literary_#_rink_rats_chapter2_#_30,1086,Claude Opus 4.5 (thinking),50.0,40.0,70.0,70.0,40.0,16.11,44.71,0.8,48.5,1.6107139614500494
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_literary_#_rink_rats_chapter2_#_42,1098,Claude Opus 4.5 (thinking),60.0,60.0,80.0,70.0,60.0,19.990000000000002,60.0,0.8,62.400000000000006,1.9986992765890323
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_news_#_guardian.228996_#_3,1111,Claude Opus 4.5 (thinking),50.0,50.0,70.0,60.0,40.0,16.279999999999998,48.0,0.8,50.7,1.6279267160170707
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_news_#_guardian.228996_#_8,1116,Claude Opus 4.5 (thinking),40.0,40.0,60.0,50.0,40.0,14.530000000000001,40.0,0.8,42.400000000000006,1.4532757831764425
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_social_#_114174389242714730_#_2,1171,Claude Opus 4.5 (thinking),60.0,50.0,70.0,60.0,50.0,17.61,54.71,0.8,56.400000000000006,1.761084441124919
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_social_#_114157282362077575_#_0,1164,Claude Opus 4.5 (thinking),50.0,50.0,60.0,60.0,50.0,16.12,50.0,0.8,51.5,1.6117504067496446
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_news_#_guardian.231311_#_0,1132,Claude Opus 4.5 (thinking),50.0,50.0,70.0,50.0,50.0,16.41,50.0,0.8,51.8,1.6407934922051364
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_social_#_114174389242714730_#_6,1175,Claude Opus 4.5 (thinking),40.0,40.0,60.0,50.0,40.0,14.530000000000001,40.0,0.8,42.400000000000006,1.4532757831764425
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_speech_#_vid_6dP6bHX73_k_#_0,1213,Claude Opus 4.5 (thinking),50.0,50.0,60.0,60.0,40.0,15.83,48.0,0.8,49.800000000000004,1.5831935067894334
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_speech_#_vid_Ft41IG2BAG8_#_0,1216,Claude Opus 4.5 (thinking),60.0,60.0,70.0,70.0,60.0,19.09,60.0,0.8,61.5,1.9085825089011017
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_social_#_114417630342798842_#_0,1189,Claude Opus 4.5 (thinking),50.0,40.0,60.0,60.0,50.0,15.649999999999999,46.71,0.8,48.70000000000001,1.5647155126975318
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_social_#_114300646822630777_#_2,1179,Claude Opus 4.5 (thinking),40.0,30.0,50.0,40.0,40.0,13.81,36.71,0.8,38.10000000000001,1.3807460049609153
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_speech_#_vid_rU8nY03Lo5s_#_0,1241,Claude Opus 4.5 (thinking),40.0,40.0,30.0,40.0,30.0,13.680000000000001,38.0,0.8,37.400000000000006,1.3684073380648072
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_speech_#_vid_JoTLTGv8kqA_#_0,1220,Claude Opus 4.5 (thinking),40.0,50.0,50.0,40.0,30.0,14.43,41.28999999999999,0.8,42.0,1.4430692044979918
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_news_#_en.ndtv.com.357237_#_2,1291,Claude Opus 4.5 (thinking),20.0,20.0,40.0,20.0,20.0,11.57,20.0,0.8,21.8,1.1569905804992549
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_literary_#_rink_rats_chapter2_#_15,1261,Claude Opus 4.5 (thinking),40.0,40.0,60.0,50.0,40.0,14.530000000000001,40.0,0.8,42.400000000000006,1.4532757831764425
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_news_#_guardian.231311_#_5,1314,Claude Opus 4.5 (thinking),20.0,20.0,40.0,30.0,20.0,11.65,20.0,0.8,22.400000000000002,1.164973664275669
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_news_#_newrepublic.com.12619_#_0,1328,Claude Opus 4.5 (thinking),30.0,40.0,50.0,40.0,30.0,13.4,33.29,0.8,35.2,1.3404404723187375
